,CRASH DATE,CRASH TIME,LATITUDE,LONGITUDE,LOCATION,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,COLLISION_ID,VEHICLE TYPE CODE 1,PERSON_AGE,PERSON_SEX,time,temperature,precipitation,rain,snowfall,snow_depth,date
1647,2023-03-15,18:00:00,40.856503,-73.93277,"(40.856503, -73.93277)",5,0,5,0,0,0,0,0,Unsafe Speed,4614176,Sedan,41,M,18:00:00,6.2,0.0,0.0,0.0,0.066,2023-03-15
1648,2023-03-15,18:00:00,40.856503,-73.93277,"(40.856503, -73.93277)",5,0,5,0,0,0,0,0,Unsafe Speed,4614176,Sedan,3,F,18:00:00,6.2,0.0,0.0,0.0,0.066,2023-03-15
1649,2023-03-15,18:00:00,40.856503,-73.93277,"(40.856503, -73.93277)",5,0,5,0,0,0,0,0,Unsafe Speed,4614176,Sedan,25,F,18:00:00,6.2,0.0,0.0,0.0,0.066,2023-03-15
1650,2023-03-15,18:00:00,40.856503,-73.93277,"(40.856503, -73.93277)",5,0,5,0,0,0,0,0,Unsafe Speed,4614176,Sedan,63,F,18:00:00,6.2,0.0,0.0,0.0,0.066,2023-03-15
1651,2023-03-15,18:00:00,40.856503,-73.93277,"(40.856503, -73.93277)",5,0,5,0,0,0,0,0,Unsafe Speed,4614176,Sedan,4,F,18:00:00,6.2,0.0,0.0,0.0,0.066,2023-03-15
1652,2023-03-16,19:00:00,40.7566,-73.92072,"(40.7566, -73.92072)",1,0,1,0,0,0,0,0,Unsafe Speed,4613637,Station Wagon/Sport Utility Vehicle,43,M,19:00:00,12.7,0.0,0.0,0.0,0.033,2023-03-16
1653,2023-03-17,19:00:00,40.84787,-73.93641,"(40.84787, -73.93641)",2,0,1,0,0,0,1,0,Traffic Control Disregarded,4613616,Station Wagon/Sport Utility Vehicle,24,M,19:00:00,11.8,0.0,0.0,0.0,0.0,2023-03-17
1654,2023-03-17,19:00:00,40.682877,-73.93206,"(40.682877, -73.93206)",4,0,1,0,0,0,3,0,Unspecified,4615941,Station Wagon/Sport Utility Vehicle,30,M,19:00:00,11.8,0.0,0.0,0.0,0.0,2023-03-17
1655,2023-03-19,20:00:00,40.78528,-73.84212,"(40.78528, -73.84212)",1,0,1,0,0,0,0,0,Turning Improperly,4615657,Station Wagon/Sport Utility Vehicle,33,M,20:00:00,3.4,0.0,0.0,0.0,0.0,2023-03-19
1656,2023-03-20,14:00:00,40.711323,-73.94725,"(40.711323, -73.94725)",1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,4614844,Station Wagon/Sport Utility Vehicle,85,M,14:00:00,2.4,0.0,0.0,0.0,0.0,2023-03-20
1657,2023-03-20,13:00:00,40.619736,-73.98958,"(40.619736, -73.98958)",5,2,0,1,0,0,5,1,Traffic Control Disregarded,4614333,Sedan,65,F,13:00:00,0.4,0.0,0.0,0.0,0.0,2023-03-20
1658,2023-03-20,13:00:00,40.66077,-73.91975,"(40.66077, -73.91975)",2,0,1,0,0,0,1,0,Unspecified,4614368,Sedan,52,F,13:00:00,0.4,0.0,0.0,0.0,0.0,2023-03-20
1659,2023-03-25,20:00:00,40.59449,-73.788086,"(40.59449, -73.788086)",1,0,1,0,0,0,0,0,Turning Improperly,4616330,Station Wagon/Sport Utility Vehicle,25,M,20:00:00,6.2,0.043,0.043,0.0,0.0,2023-03-25
1660,2023-03-26,07:00:00,40.748302,-73.87049,"(40.748302, -73.87049)",1,0,1,0,0,0,0,0,Unspecified,4615797,Station Wagon/Sport Utility Vehicle,17,M,07:00:00,4.2,0.0,0.0,0.0,0.0,2023-03-26
1661,2023-03-27,14:00:00,40.715993999999995,-73.92049,"(40.715993999999995, -73.92049)",1,1,0,1,0,0,1,0,Traffic Control Disregarded,4616059,Station Wagon/Sport Utility Vehicle,70,M,14:00:00,9.9,0.0,0.0,0.0,0.0,2023-03-27
1662,2023-03-30,16:00:00,40.662174,-73.953705,"(40.662174, -73.953705)",0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4616956,Sedan,15,M,16:00:00,4.7,0.0,0.0,0.0,0.0,2023-03-30
1663,2023-03-30,15:00:00,40.74877,-73.893616,"(40.74877, -73.893616)",1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4617248,Pick-up Truck,28,M,15:00:00,2.7,0.0,0.0,0.0,0.0,2023-03-30
1664,2023-03-30,09:00:00,40.640907,-73.96928,"(40.640907, -73.96928)",2,0,2,0,0,0,0,0,Unspecified,4616910,LIMO,50,M,09:00:00,-0.8,0.0,0.0,0.0,0.0,2023-03-30
1665,2023-03-30,09:00:00,40.640907,-73.96928,"(40.640907, -73.96928)",2,0,2,0,0,0,0,0,Unspecified,4616910,LIMO,69,M,09:00:00,-0.8,0.0,0.0,0.0,0.0,2023-03-30
1666,2023-04-02,06:00:00,40.715993999999995,-73.92049,"(40.715993999999995, -73.92049)",1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4620282,Sedan,28,M,06:00:00,7.8,0.0,0.0,0.0,0.0,2023-04-02
1667,2023-04-04,13:00:00,40.675095,-73.81947,"(40.675095, -73.81947)",1,0,1,0,0,0,0,0,Backing Unsafely,4618197,Station Wagon/Sport Utility Vehicle,57,M,13:00:00,11.0,0.0,0.0,0.0,0.0,2023-04-04
1668,2023-04-05,19:00:00,40.634468,-73.99271,"(40.634468, -73.99271)",0,1,0,1,0,0,0,0,Unspecified,4618563,Station Wagon/Sport Utility Vehicle,23,M,19:00:00,12.8,0.004,0.004,0.0,0.0,2023-04-05
1669,2023-04-05,13:00:00,40.608143,-74.00412,"(40.608143, -74.00412)",1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4618427,Station Wagon/Sport Utility Vehicle,38,M,13:00:00,11.1,0.0,0.0,0.0,0.0,2023-04-05
1670,2023-04-05,12:00:00,40.670746,-73.950424,"(40.670746, -73.950424)",2,0,1,0,0,0,1,0,Outside Car Distraction,4619727,Sedan,32,M,12:00:00,9.8,0.0,0.0,0.0,0.0,2023-04-05
1671,2023-04-06,16:00:00,40.625103,-74.14877,"(40.625103, -74.14877)",0,0,0,0,0,0,0,0,Unspecified,4618981,Station Wagon/Sport Utility Vehicle,13,M,16:00:00,20.4,0.0,0.0,0.0,0.0,2023-04-06
1672,2023-04-06,18:00:00,40.846878,-73.920616,"(40.846878, -73.920616)",1,0,1,0,0,0,0,0,Passing or Lane Usage Improper,4619600,Tow Truck / Wrecker,73,M,18:00:00,25.5,0.0,0.0,0.0,0.0,2023-04-06
1673,2023-04-07,16:00:00,40.61957,-73.93355,"(40.61957, -73.93355)",1,0,1,0,0,0,0,0,Traffic Control Disregarded,4619016,Station Wagon/Sport Utility Vehicle,28,M,16:00:00,13.2,0.0,0.0,0.0,0.0,2023-04-07
1674,2023-04-07,16:00:00,40.839844,-73.87464,"(40.839844, -73.87464)",2,0,1,0,0,0,1,0,Illnes,4619579,Sedan,24,M,16:00:00,13.2,0.0,0.0,0.0,0.0,2023-04-07
1675,2023-04-09,15:00:00,40.638268,-73.975494,"(40.638268, -73.975494)",1,0,1,0,0,0,0,0,Unspecified,4619480,Station Wagon/Sport Utility Vehicle,51,M,15:00:00,9.7,0.0,0.0,0.0,0.0,2023-04-09
1676,2023-04-09,16:00:00,40.850346,-73.86442,"(40.850346, -73.86442)",1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4619410,Station Wagon/Sport Utility Vehicle,48,M,16:00:00,10.9,0.0,0.0,0.0,0.0,2023-04-09
1677,2023-04-09,19:00:00,40.755806,-73.98641,"(40.755806, -73.98641)",0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4625616,Sedan,38,U,19:00:00,10.7,0.0,0.0,0.0,0.0,2023-04-09
1678,2023-04-12,12:00:00,40.840126,-73.90518,"(40.840126, -73.90518)",5,0,1,0,0,0,4,0,Driver Inattention/Distraction,4620257,Station Wagon/Sport Utility Vehicle,28,M,12:00:00,17.0,0.0,0.0,0.0,0.0,2023-04-12
1679,2023-04-12,13:00:00,40.582756,-73.956,"(40.582756, -73.956)",1,0,1,0,0,0,0,0,Driver Inexperience,4620174,Station Wagon/Sport Utility Vehicle,61,M,13:00:00,19.0,0.0,0.0,0.0,0.0,2023-04-12
1680,2023-04-14,12:00:00,40.6959,-73.74259,"(40.6959, -73.74259)",1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,4620516,Sedan,41,M,12:00:00,17.9,0.0,0.0,0.0,0.0,2023-04-14
1681,2023-04-14,16:00:00,40.821476,-73.90363,"(40.821476, -73.90363)",2,0,2,0,0,0,0,0,Driver Inexperience,4621174,Station Wagon/Sport Utility Vehicle,40,F,16:00:00,27.3,0.0,0.0,0.0,0.0,2023-04-14
1682,2023-04-14,16:00:00,40.821476,-73.90363,"(40.821476, -73.90363)",2,0,2,0,0,0,0,0,Driver Inexperience,4621174,Station Wagon/Sport Utility Vehicle,40,M,16:00:00,27.3,0.0,0.0,0.0,0.0,2023-04-14
1683,2023-04-14,20:00:00,40.848938,-73.93708,"(40.848938, -73.93708)",1,0,0,0,0,0,1,0,Aggressive Driving/Road Rage,4623665,Sedan,49,M,20:00:00,26.2,0.0,0.0,0.0,0.0,2023-04-14
1684,2023-04-16,22:00:00,40.69024,-73.99437,"(40.69024, -73.99437)",0,1,0,1,0,0,0,0,Alcohol Involvement,4621295,Sedan,31,F,22:00:00,14.7,0.0,0.0,0.0,0.0,2023-04-16
1685,2023-04-16,16:00:00,40.84271,-73.885666,"(40.84271, -73.885666)",0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4621652,Sedan,72,F,16:00:00,20.7,0.0,0.0,0.0,0.0,2023-04-16
1686,2023-04-18,17:00:00,40.696136,-73.8338,"(40.696136, -73.8338)",1,0,1,0,0,0,0,0,Backing Unsafely,4621931,Station Wagon/Sport Utility Vehicle,39,F,17:00:00,14.2,0.0,0.0,0.0,0.0,2023-04-18
1687,2023-04-18,12:00:00,40.826916,-73.87204,"(40.826916, -73.87204)",0,0,0,0,0,0,0,0,Unspecified,4621634,Sedan,23,M,12:00:00,10.7,0.0,0.0,0.0,0.0,2023-04-18
1688,2023-04-19,15:00:00,40.789948,-73.94293,"(40.789948, -73.94293)",2,0,2,0,0,0,0,0,Unsafe Speed,4622229,Sedan,6,M,15:00:00,10.4,0.0,0.0,0.0,0.0,2023-04-19
1689,2023-04-19,15:00:00,40.789948,-73.94293,"(40.789948, -73.94293)",2,0,2,0,0,0,0,0,Unsafe Speed,4622229,Sedan,9,F,15:00:00,10.4,0.0,0.0,0.0,0.0,2023-04-19
1690,2023-04-19,17:00:00,40.745857,-73.98435,"(40.745857, -73.98435)",6,0,4,0,0,0,2,0,Unsafe Speed,4622022,Station Wagon/Sport Utility Vehicle,35,M,17:00:00,13.8,0.0,0.0,0.0,0.0,2023-04-19
1691,2023-04-19,17:00:00,40.745857,-73.98435,"(40.745857, -73.98435)",6,0,4,0,0,0,2,0,Unsafe Speed,4622022,Station Wagon/Sport Utility Vehicle,35,F,17:00:00,13.8,0.0,0.0,0.0,0.0,2023-04-19
1692,2023-04-19,17:00:00,40.745857,-73.98435,"(40.745857, -73.98435)",6,0,4,0,0,0,2,0,Unsafe Speed,4622022,Station Wagon/Sport Utility Vehicle,36,F,17:00:00,13.8,0.0,0.0,0.0,0.0,2023-04-19
1693,2023-04-19,17:00:00,40.745857,-73.98435,"(40.745857, -73.98435)",6,0,4,0,0,0,2,0,Unsafe Speed,4622022,Station Wagon/Sport Utility Vehicle,38,M,17:00:00,13.8,0.0,0.0,0.0,0.0,2023-04-19
1694,2023-04-20,07:00:00,40.682537,-73.95002,"(40.682537, -73.95002)",1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4622067,Motorscooter,64,F,07:00:00,7.4,0.0,0.0,0.0,0.0,2023-04-20
1695,2023-04-21,16:00:00,40.623863,-73.95117,"(40.623863, -73.95117)",2,0,1,0,0,0,1,0,Failure to Yield Right-of-Way,4622579,Motorcycle,58,M,16:00:00,18.6,0.0,0.0,0.0,0.0,2023-04-21
1696,2023-04-21,15:00:00,40.687935,-73.9154,"(40.687935, -73.9154)",1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4622631,Motorcycle,34,F,15:00:00,17.5,0.0,0.0,0.0,0.0,2023-04-21
1697,2023-04-23,00:00:00,40.714066,-73.95163,"(40.714066, -73.95163)",3,0,1,0,0,0,2,0,Unsafe Speed,4622790,Station Wagon/Sport Utility Vehicle,34,M,00:00:00,14.1,0.0,0.0,0.0,0.0,2023-04-23
1698,2023-04-24,22:00:00,40.74483,-73.86173,"(40.74483, -73.86173)",1,0,1,0,0,0,0,0,Unsafe Speed,4623876,Station Wagon/Sport Utility Vehicle,52,F,22:00:00,14.6,0.0,0.0,0.0,0.0,2023-04-24
1699,2023-04-25,18:00:00,40.68237,-73.931946,"(40.68237, -73.931946)",1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4624639,Log,37,F,18:00:00,14.2,0.0,0.0,0.0,0.0,2023-04-25
1700,2023-04-26,18:00:00,40.898952,-73.867455,"(40.898952, -73.867455)",0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4623983,Bus,33,M,18:00:00,11.7,0.008,0.008,0.0,0.0,2023-04-26
1701,2023-04-26,10:00:00,40.759018,-73.855156,"(40.759018, -73.855156)",1,1,0,1,0,0,1,0,Unsafe Speed,4623707,Sedan,36,M,10:00:00,5.9,0.0,0.0,0.0,0.0,2023-04-26
1702,2023-05-03,04:00:00,40.84414,-73.900536,"(40.84414, -73.900536)",1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4625883,Station Wagon/Sport Utility Vehicle,25,M,04:00:00,8.6,0.0,0.0,0.0,0.0,2023-05-03
1703,2023-05-04,15:00:00,40.631905,-74.00971,"(40.631905, -74.00971)",2,0,2,0,0,0,0,0,Backing Unsafely,4626240,Station Wagon/Sport Utility Vehicle,71,F,15:00:00,11.5,0.0,0.0,0.0,0.0,2023-05-04
1704,2023-05-04,15:00:00,40.631905,-74.00971,"(40.631905, -74.00971)",2,0,2,0,0,0,0,0,Backing Unsafely,4626240,Station Wagon/Sport Utility Vehicle,72,M,15:00:00,11.5,0.0,0.0,0.0,0.0,2023-05-04
1705,2023-05-05,20:00:00,40.737682,-73.85206,"(40.737682, -73.85206)",2,0,0,0,0,0,2,0,Unsafe Speed,4626848,Station Wagon/Sport Utility Vehicle,75,M,20:00:00,16.9,0.0,0.0,0.0,0.0,2023-05-05
1706,2023-05-05,08:00:00,40.839123,-73.85273,"(40.839123, -73.85273)",1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,4627505,Station Wagon/Sport Utility Vehicle,38,F,08:00:00,6.8,0.0,0.0,0.0,0.0,2023-05-05
1707,2023-05-06,20:00:00,40.702686,-73.92084,"(40.702686, -73.92084)",1,0,1,0,0,0,0,0,Passing Too Closely,4626484,Sedan,31,M,20:00:00,20.2,0.0,0.0,0.0,0.0,2023-05-06
1708,2023-05-06,04:00:00,40.71576,-73.74655,"(40.71576, -73.74655)",2,0,1,0,0,0,1,0,Unsafe Speed,4626270,Sedan,24,F,04:00:00,9.1,0.0,0.0,0.0,0.0,2023-05-06
1709,2023-05-07,20:00:00,40.857327,-73.904526,"(40.857327, -73.904526)",4,0,1,0,0,0,3,0,Traffic Control Disregarded,4626810,Sedan,75,M,20:00:00,20.5,0.0,0.0,0.0,0.0,2023-05-07
1710,2023-05-07,21:00:00,40.859306,-73.89885,"(40.859306, -73.89885)",1,0,1,0,0,0,0,0,Unspecified,4626835,Sedan,17,M,21:00:00,18.8,0.0,0.0,0.0,0.0,2023-05-07
1711,2023-05-07,07:00:00,40.635933,-74.07585,"(40.635933, -74.07585)",8,0,1,0,1,0,6,0,Alcohol Involvement,4627194,Station Wagon/Sport Utility Vehicle,60,M,07:00:00,10.5,0.0,0.0,0.0,0.0,2023-05-07
1712,2023-05-08,15:00:00,40.607357,-74.12865,"(40.607357, -74.12865)",1,0,1,0,0,0,0,0,Backing Unsafely,4627214,Sedan,36,M,15:00:00,20.2,0.0,0.0,0.0,0.0,2023-05-08
1713,2023-05-09,12:00:00,40.59938,-73.95141,"(40.59938, -73.95141)",1,0,1,0,0,0,0,0,Unspecified,4627493,Tanker,56,F,12:00:00,13.3,0.0,0.0,0.0,0.0,2023-05-09
1714,2023-05-10,20:00:00,40.889137,-73.88885,"(40.889137, -73.88885)",0,1,0,1,0,0,0,0,Unspecified,4628607,Sedan,64,F,20:00:00,20.7,0.0,0.0,0.0,0.0,2023-05-10
1715,2023-05-12,10:00:00,40.75457,-73.97169,"(40.75457, -73.97169)",2,0,1,0,0,0,1,0,Brakes Defective,4631190,Taxi,25,F,10:00:00,12.8,0.0,0.0,0.0,0.0,2023-05-12
1716,2023-05-13,15:00:00,40.74753,-73.863045,"(40.74753, -73.863045)",2,0,2,0,0,0,0,0,Illnes,4628421,Sedan,25,M,15:00:00,24.3,0.0,0.0,0.0,0.0,2023-05-13
1717,2023-05-13,15:00:00,40.74753,-73.863045,"(40.74753, -73.863045)",2,0,2,0,0,0,0,0,Illnes,4628421,Sedan,43,M,15:00:00,24.3,0.0,0.0,0.0,0.0,2023-05-13
1718,2023-05-14,02:00:00,40.86278,-73.906654,"(40.86278, -73.906654)",5,0,1,0,0,0,4,0,Unsafe Speed,4628763,Station Wagon/Sport Utility Vehicle,26,M,02:00:00,18.8,0.0,0.0,0.0,0.0,2023-05-14
1719,2023-05-15,08:00:00,40.72293,-73.847336,"(40.72293, -73.847336)",2,0,1,0,0,0,1,0,Driver Inattention/Distraction,4629247,Tractor Truck Diesel,47,F,08:00:00,10.6,0.0,0.0,0.0,0.0,2023-05-15
1720,2023-05-15,05:00:00,40.852383,-73.92048,"(40.852383, -73.92048)",1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4629209,Station Wagon/Sport Utility Vehicle,53,M,05:00:00,12.7,0.0,0.0,0.0,0.0,2023-05-15
1721,2023-05-15,11:00:00,40.634212,-74.001366,"(40.634212, -74.001366)",1,0,1,0,0,0,0,0,Unspecified,4631644,Station Wagon/Sport Utility Vehicle,45,M,11:00:00,10.6,0.0,0.0,0.0,0.0,2023-05-15
1722,2023-05-16,09:00:00,40.67279,-73.87183,"(40.67279, -73.87183)",1,0,1,0,0,0,0,0,Other Vehicular,4629532,Sedan,44,M,09:00:00,13.1,0.0,0.0,0.0,0.0,2023-05-16
1723,2023-05-16,14:00:00,40.651024,-73.909,"(40.651024, -73.909)",1,0,1,0,0,0,0,0,Unspecified,4630623,Van,36,M,14:00:00,20.5,0.0,0.0,0.0,0.0,2023-05-16
1724,2023-05-17,16:00:00,40.756294,-73.940216,"(40.756294, -73.940216)",1,0,1,0,0,0,0,0,Unspecified,4629815,Bus,11,M,16:00:00,16.0,0.0,0.0,0.0,0.0,2023-05-17
1725,2023-05-17,19:00:00,40.667915,-73.77523,"(40.667915, -73.77523)",2,1,1,0,0,0,1,1,Driver Inexperience,4629782,Sedan,51,M,19:00:00,16.9,0.0,0.0,0.0,0.0,2023-05-17
1726,2023-05-18,15:00:00,40.69743,-73.93608,"(40.69743, -73.93608)",2,0,1,0,0,0,1,0,Driver Inattention/Distraction,4630665,Concrete Mixer,43,M,15:00:00,12.9,0.0,0.0,0.0,0.0,2023-05-18
1727,2023-05-18,19:00:00,40.841087,-73.937935,"(40.841087, -73.937935)",2,0,1,0,0,0,1,0,Driver Inattention/Distraction,4630691,Station Wagon/Sport Utility Vehicle,56,F,19:00:00,13.9,0.0,0.0,0.0,0.0,2023-05-18
1728,2023-05-19,22:00:00,40.826027,-73.878586,"(40.826027, -73.878586)",0,0,0,0,0,0,0,0,Alcohol Involvement,4630920,Station Wagon/Sport Utility Vehicle,25,F,22:00:00,16.7,0.0,0.0,0.0,0.0,2023-05-19
1729,2023-05-19,22:00:00,40.826027,-73.878586,"(40.826027, -73.878586)",0,0,0,0,0,0,0,0,Alcohol Involvement,4630920,Station Wagon/Sport Utility Vehicle,34,M,22:00:00,16.7,0.0,0.0,0.0,0.0,2023-05-19
1730,2023-05-20,00:00:00,40.86258,-73.925385,"(40.86258, -73.925385)",1,0,1,0,0,0,0,0,Aggressive Driving/Road Rage,4630380,Station Wagon/Sport Utility Vehicle,33,M,00:00:00,14.2,0.0,0.0,0.0,0.0,2023-05-20
1731,2023-05-21,21:00:00,40.77063,-73.952705,"(40.77063, -73.952705)",1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4630892,Sedan,39,F,21:00:00,21.3,0.0,0.0,0.0,0.0,2023-05-21
1732,2023-05-21,22:00:00,40.758,-73.82863,"(40.758, -73.82863)",1,0,0,0,0,0,1,0,Other Vehicular,4631509,Sedan,33,M,22:00:00,21.6,0.0,0.0,0.0,0.0,2023-05-21
1733,2023-05-24,13:00:00,40.67315,-73.896194,"(40.67315, -73.896194)",1,0,1,0,0,0,0,0,Aggressive Driving/Road Rage,4631763,Sedan,33,M,13:00:00,15.3,0.0,0.0,0.0,0.0,2023-05-24
1734,2023-05-25,02:00:00,40.715993999999995,-73.92049,"(40.715993999999995, -73.92049)",1,0,1,0,0,0,0,0,Alcohol Involvement,4632478,Sedan,40,F,02:00:00,15.0,0.008,0.008,0.0,0.0,2023-05-25
1735,2023-05-25,16:00:00,40.63787,-73.90963,"(40.63787, -73.90963)",5,0,2,0,0,0,3,0,Unspecified,4632362,Station Wagon/Sport Utility Vehicle,8,M,16:00:00,16.1,0.0,0.0,0.0,0.0,2023-05-25
1736,2023-05-25,16:00:00,40.63787,-73.90963,"(40.63787, -73.90963)",5,0,2,0,0,0,3,0,Unspecified,4632362,Station Wagon/Sport Utility Vehicle,41,M,16:00:00,16.1,0.0,0.0,0.0,0.0,2023-05-25
1737,2023-05-26,17:00:00,40.715993999999995,-73.92049,"(40.715993999999995, -73.92049)",1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4633976,Convertible,45,M,17:00:00,20.6,0.0,0.0,0.0,0.0,2023-05-26
1738,2023-05-27,06:00:00,40.79097,-73.953156,"(40.79097, -73.953156)",0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4632924,Tractor Truck Diesel,29,M,06:00:00,11.6,0.0,0.0,0.0,0.0,2023-05-27
1739,2023-05-27,14:00:00,40.848503,-73.898834,"(40.848503, -73.898834)",1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4635430,Station Wagon/Sport Utility Vehicle,67,M,14:00:00,20.2,0.0,0.0,0.0,0.0,2023-05-27
1740,2023-05-28,12:00:00,40.83462,-73.90186,"(40.83462, -73.90186)",1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4632971,Station Wagon/Sport Utility Vehicle,58,M,12:00:00,16.1,0.0,0.0,0.0,0.0,2023-05-28
1741,2023-05-29,20:00:00,40.688995,-73.78581,"(40.688995, -73.78581)",1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4633241,Sedan,25,F,20:00:00,22.1,0.0,0.0,0.0,0.0,2023-05-29
1742,2023-05-29,22:00:00,40.71492,-73.79128,"(40.71492, -73.79128)",2,0,2,0,0,0,0,0,Turning Improperly,4633059,Station Wagon/Sport Utility Vehicle,38,F,22:00:00,19.4,0.0,0.0,0.0,0.0,2023-05-29
1743,2023-05-29,22:00:00,40.71492,-73.79128,"(40.71492, -73.79128)",2,0,2,0,0,0,0,0,Turning Improperly,4633059,Station Wagon/Sport Utility Vehicle,41,M,22:00:00,19.4,0.0,0.0,0.0,0.0,2023-05-29
1744,2023-05-30,02:00:00,40.706932,-73.94744,"(40.706932, -73.94744)",2,0,1,0,0,0,1,0,Driver Inattention/Distraction,4634065,Sedan,21,M,02:00:00,15.0,0.0,0.0,0.0,0.0,2023-05-30
1745,2023-05-30,09:00:00,40.879055,-73.87439,"(40.879055, -73.87439)",1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,4633538,Sedan,56,F,09:00:00,11.6,0.0,0.0,0.0,0.0,2023-05-30
1746,2023-05-31,16:00:00,40.749348,-73.82585,"(40.749348, -73.82585)",2,0,0,0,0,0,2,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,4633747,Station Wagon/Sport Utility Vehicle,38,M,16:00:00,21.0,0.0,0.0,0.0,0.0,2023-05-31
1747,2023-06-02,18:00:00,40.768726,-73.760414,"(40.768726, -73.760414)",1,0,1,0,0,0,0,0,Unsafe Lane Changing,4634253,Station Wagon/Sport Utility Vehicle,39,M,18:00:00,29.7,0.0,0.0,0.0,0.0,2023-06-02
1748,2023-06-03,23:00:00,40.6612,-73.924324,"(40.6612, -73.924324)",6,0,1,0,0,0,5,0,Traffic Control Disregarded,4634996,Station Wagon/Sport Utility Vehicle,27,M,23:00:00,19.2,0.0,0.0,0.0,0.0,2023-06-03
1749,2023-06-03,15:00:00,40.74715,-73.985504,"(40.74715, -73.985504)",1,0,1,0,0,0,0,0,Traffic Control Disregarded,4634718,PEDICAB,37,M,15:00:00,18.8,0.0,0.0,0.0,0.0,2023-06-03
1750,2023-06-04,19:00:00,40.737545,-73.98409,"(40.737545, -73.98409)",4,1,2,1,1,0,1,0,Alcohol Involvement,4634861,Sedan,21,M,19:00:00,20.4,0.0,0.0,0.0,0.0,2023-06-04
1751,2023-06-04,19:00:00,40.737545,-73.98409,"(40.737545, -73.98409)",4,1,2,1,1,0,1,0,Alcohol Involvement,4634861,Sedan,23,M,19:00:00,20.4,0.0,0.0,0.0,0.0,2023-06-04
1752,2023-06-04,19:00:00,40.737545,-73.98409,"(40.737545, -73.98409)",4,1,2,1,1,0,1,0,Alcohol Involvement,4634861,Sedan,26,F,19:00:00,20.4,0.0,0.0,0.0,0.0,2023-06-04
1753,2023-06-04,00:00:00,40.63189,-73.928276,"(40.63189, -73.928276)",1,0,1,0,0,0,0,0,Unsafe Speed,4635124,Sedan,63,M,00:00:00,16.6,0.0,0.0,0.0,0.0,2023-06-04
1754,2023-06-05,17:00:00,40.868095,-73.83383,"(40.868095, -73.83383)",1,0,1,0,0,0,0,0,Passing Too Closely,4635498,Station Wagon/Sport Utility Vehicle,58,M,17:00:00,22.5,0.0,0.0,0.0,0.0,2023-06-05
1755,2023-06-06,10:00:00,40.785816,-73.95489,"(40.785816, -73.95489)",1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4635970,Station Wagon/Sport Utility Vehicle,47,M,10:00:00,14.4,0.0,0.0,0.0,0.0,2023-06-06
1756,2023-06-07,21:00:00,40.617004,-73.96912,"(40.617004, -73.96912)",1,1,1,1,0,0,0,0,Driver Inattention/Distraction,4636076,Sedan,76,M,21:00:00,24.5,0.0,0.0,0.0,0.0,2023-06-07
1757,2023-06-07,21:00:00,40.617004,-73.96912,"(40.617004, -73.96912)",1,1,1,1,0,0,0,0,Driver Inattention/Distraction,4636076,Sedan,25,M,21:00:00,24.5,0.0,0.0,0.0,0.0,2023-06-07
1758,2023-06-09,15:00:00,40.857418,-73.89996,"(40.857418, -73.89996)",1,0,1,0,0,0,0,0,Aggressive Driving/Road Rage,4636960,Station Wagon/Sport Utility Vehicle,34,M,15:00:00,19.3,0.0,0.0,0.0,0.0,2023-06-09
1759,2023-06-10,00:00:00,40.60389,-73.75227,"(40.60389, -73.75227)",1,0,1,0,0,0,0,0,Unspecified,4637433,Station Wagon/Sport Utility Vehicle,39,M,00:00:00,18.4,0.0,0.0,0.0,0.0,2023-06-10
1760,2023-06-13,19:00:00,40.66425,-73.95838,"(40.66425, -73.95838)",2,0,1,0,0,0,1,0,Backing Unsafely,4637595,Sedan,66,M,19:00:00,26.0,0.0,0.0,0.0,0.0,2023-06-13
